ASN,domains
210802,79
52184,79
203322,79
212542,79
209145,79
262725,79
55248,79
47122,79
197023,79
215362,79
9916,79
197047,79
61430,79
45326,79
56087,79
204300,79
401314,79
15302,79
211757,79
210064,79
399910,79
39978,79
150850,79
34826,79
196968,79
394002,79
40401,79
399580,79
44539,79
8290,79
54836,79
4314,79
48957,79
329222,79
47957,79
212586,79
60475,79
32369,79
19447,79
199953,79
24158,79
48917,79
30733,79
29968,79
12564,79
397162,79
16290,79
131937,79
274044,79
140787,79
31084,79
399022,79
264316,79
39532,79
28757,79
28423,79
206021,79
150140,79
29992,79
214466,79
52346,78
26891,78
61306,78
131659,78
34125,78
18254,78
43830,78
4655,78
50911,78
394358,78
199486,78
42148,78
134425,78
140885,78
21574,78
44776,78
33097,78
199834,78
45942,78
132453,78
210275,78
131620,78
210278,78
197050,78
30237,78
15706,78
25111,78
41994,78
62964,78
214232,78
33923,78
11012,78
14401,78
16192,78
38727,78
59254,78
209272,78
203192,78
9177,78
264644,78
52848,78
208475,78
19202,78
49250,78
153598,78
209936,78
42947,78
48732,78
202932,78
31124,78
262814,78
134088,78
19416,78
198185,78
396877,78
209968,78
34251,78
25660,78
208687,78
7546,78
30098,78
150121,78
18708,78
53636,77
20807,77
266827,77
42060,77
15041,77
42405,77
47020,77
328974,77
62445,77
56239,77
48298,77
39251,77
196822,77
328333,77
53813,77
29930,77
32768,77
20914,77
297,77
204736,77
41114,77
156,77
29244,77
58448,77
393444,77
62923,77
22995,77
394927,77
11477,77
400610,77
2902,77
44213,77
5386,77
60820,77
4693,77
30398,77
198769,77
54664,77
43818,77
328840,77
55821,77
3455,77
32625,77
132911,77
60296,77
104,77
199545,77
203805,77
34618,77
398297,77
400779,77
60761,77
393816,77
57403,77
21680,77
42277,77
41721,77
7276,77
140344,77
59807,77
202917,77
49664,77
208622,77
21651,77
44510,77
19656,77
52126,76
58101,76
46924,76
22427,76
46484,76
135247,76
17356,76
29481,76
198984,76
60916,76
203644,76
134110,76
202385,76
31428,76
37105,76
64488,76
55711,76
51899,76
34056,76
25755,76
212175,76
204572,76
21889,76
3614,76
153367,76
149013,76
5555,76
55699,76
29844,76
60167,76
205306,76
29561,76
26820,76
215704,76
39456,76
42943,76
132115,76
396122,76
396905,76
41071,76
28421,76
24680,76
39716,76
32350,76
58511,76
55897,76
204582,76
27202,76
135607,76
37225,76
29086,76
11979,76
46443,76
2544,76
29420,76
16832,76
57352,76
19053,76
22968,76
53100,75
216155,75
54915,75
207945,75
3598,75
134183,75
11653,75
26930,75
34073,75
42264,75
47536,75
44518,75
214940,75
5430,75
47223,75
59323,75
48464,75
20002,75
197572,75
11080,75
62887,75
57566,75
213905,75
55478,75
400164,75
133337,75
57642,75
18693,75
9821,75
47127,75
205806,75
38984,75
131717,75
48857,75
48293,75
21533,75
41690,75
31404,75
8011,75
6873,75
134143,75
208315,75
199554,75
14561,75
213693,75
49888,75
26527,75
400556,75
134809,75
394132,75
60594,75
400438,75
47715,75
202060,75
1851,75
42742,75
262508,75
399358,75
30688,75
400438,75
211988,75
34,75
205806,75
55478,75
57642,75
31404,75
41690,75
207945,75
60594,75
47127,75
208315,75
41006,75
17924,74
204258,74
201714,74
11178,74
31352,74
58220,74
328578,74
60281,74
55741,74
11077,74
8534,74
40866,74
26585,74
52862,74
8643,74
132895,74
26792,74
397692,74
6185,74
154182,74
9843,74
44578,74
3388,74
15419,74
196943,74
32444,74
211071,74
64123,74
397900,74
44462,74
36001,74
12118,74
23820,74
24689,74
19482,74
25268,74
51935,74
39656,74
10035,74
8772,74
14543,74
54803,74
55653,74
43305,74
56689,74
394322,74
21559,74
38031,74
28548,74
133038,74
200406,74
40175,74
56973,74
132309,74
214060,74
20385,74
131932,74
764,74
60684,74
215938,74
43499,74
11663,74
964,74
135383,74
10755,74
24526,74
263470,74
199059,74
210318,73
43132,73
138601,73
136119,73
37314,73
61128,73
196945,73
49930,73
1351,73
211736,73
20015,73
12285,73
17163,73
31816,73
28022,73
149240,73
13682,73
23307,73
44507,73
998,73
30640,73
17049,73
198415,73
48266,73
197580,73
204563,73
49957,73
205840,73
13254,73
49325,73
43939,73
30110,73
27932,73
2546,73
28745,73
209505,73
48154,73
44022,73
196773,73
262847,73
204281,73
131778,73
203404,73
198471,73
32649,73
40448,73
24929,73
327996,73
197615,73
262777,73
1251,73
54807,73
1856,73
40370,73
59479,73
57503,73
216314,73
57325,73
47661,73
55915,73
204419,73
16841,73
55366,73
56709,73
22855,73
52033,73
23252,73
16504,73
209593,73
22352,73
24853,73
47141,73
197235,73
32720,73
131239,73
51615,73
49774,73
49570,73
14861,73
39507,73
15664,73
59716,73
201193,73
22252,73
213607,73
202719,73
50297,72
262891,72
16502,72
37006,72
35646,72
34516,72
11540,72
63448,72
197393,72
18119,72
35928,72
28801,72
393813,72
806,72
58254,72
29425,72
57090,72
216346,72
25428,72
45542,72
5495,72
52729,72
198620,72
35413,72
24593,72
57293,72
38391,72
49318,72
13728,72
17593,72
210405,72
398636,72
212911,72
32287,72
47454,72
19259,72
397332,72
141053,72
205769,72
41372,72
20983,72
25598,72
15204,72
21981,72
38635,72
51669,72
12808,72
204168,72
208777,72
262985,72
9939,72
24324,72
37157,72
205725,72
27621,72
27385,72
59460,72
209532,72
134732,72
32157,72
15675,72
22381,72
28050,72
197616,72
132770,72
11269,72
327733,72
35394,72
51985,72
200393,72
39375,72
50231,72
201873,72
30323,72
58172,72
17686,72
43529,71
215441,71
39150,71
3458,71
38524,71
137539,71
41082,71
62387,71
52233,71
394410,71
11240,71
202736,71
16608,71
56403,71
397812,71
15611,71
47321,71
52058,71
34460,71
201127,71
38914,71
142366,71
49823,71
24595,71
42155,71
400662,71
26978,71
17913,71
203471,71
41327,71
201466,71
266709,71
202223,71
131783,71
209998,71
198800,71
394747,71
200102,71
11659,71
34540,71
15769,71
29946,71
21448,71
29914,71
17314,71
53610,71
204546,71
37236,71
38408,71
10145,71
25165,71
4319,71
31608,71
56294,71
3597,71
56282,71
393616,71
151335,71
199699,71
140228,71
57570,71
203993,71
46600,71
11069,71
22408,71
16085,71
3834,71
203616,71
394284,71
133613,71
59784,71
400988,71
47526,71
24879,71
41039,71
48359,71
209846,71
6947,71
19606,71
395227,71
30263,71
147000,70
212128,70
49024,70
31359,70
55291,70
58750,70
209754,70
198290,70
49628,70
21443,70
150982,70
18675,70
39288,70
36113,70
202131,70
396461,70
397007,70
7183,70
14793,70
212241,70
135685,70
216344,70
49528,70
63501,70
37075,70
25592,70
132116,70
44347,70
20125,70
24791,70
35044,70
23118,70
56580,70
9854,70
13782,70
150987,70
204487,70
58640,70
199309,70
25914,70
203200,70
23856,70
141018,70
140220,70
208102,70
18305,70
17955,70
207347,70
328081,70
204297,70
8053,70
397430,70
47301,70
51826,70
47868,70
45215,70
7472,70
137092,70
31474,70
59217,70
212140,70
26968,70
29266,70
45427,70
37371,70
202694,70
47225,70
203797,70
18934,70
44943,70
25421,70
28553,70
59557,70
57976,70
35007,70
26328,70
393819,70
60822,70
198731,70
271354,70
139871,69
13132,69
60191,69
16232,69
7155,69
49694,69
21459,69
33594,69
199634,69
16677,69
43417,69
57697,69
44172,69
50857,69
22442,69
60847,69
208238,69
263228,69
205985,69
48706,69
27655,69
27738,69
210774,69
202698,69
59889,69
21705,69
29419,69
13739,69
210870,69
14313,69
43549,69
63440,69
18615,69
52106,69
27865,69
51263,69
52797,69
50115,69
7256,69
197289,69
204643,69
12464,69
29108,69
21826,69
399289,69
36046,69
45280,69
395162,69
23678,69
57173,69
399513,69
26076,69
210704,69
48572,69
62071,69
16791,69
199361,69
38466,69
26251,69
270139,69
38712,69
49333,69
204296,69
47759,69
199900,69
58736,69
132323,69
215187,69
25225,69
211547,69
23791,69
35957,69
31920,69
20042,69
37125,69
199520,69
210544,69
57541,69
211177,69
49010,68
152945,68
9509,68
32363,68
19236,68
10968,68
49902,68
30886,68
265524,68
327830,68
8918,68
51904,68
47608,68
54133,68
197425,68
7312,68
38818,68
43395,68
14211,68
199282,68
26057,68
270814,68
21101,68
62553,68
3661,68
53101,68
199377,68
917,68
35199,68
30729,68
55143,68
14363,68
207451,68
44833,68
15296,68
12998,68
38026,68
16185,68
17649,68
32860,68
8234,68
41548,68
204664,68
19156,68
131677,68
57081,68
39629,68
43153,68
28514,68
54683,68
4868,68
211286,68
8868,68
152129,68
215837,68
59958,68
42132,68
138823,68
197550,68
39899,68
150186,68
13267,68
24342,68
16742,68
35565,68
45487,68
48239,68
40910,68
49910,68
43702,68
200950,68
150884,68
41941,68
52112,68
270,68
32145,68
48750,68
207418,67
18599,67
8752,67
151422,67
42487,67
206460,67
19780,67
209856,67
215179,67
42515,67
57089,67
62698,67
132986,67
200017,67
29658,67
140764,67
10229,67
20299,67
7774,67
36437,67
21310,67
139256,67
202374,67
45960,67
202306,67
11727,67
36376,67
24675,67
200275,67
59474,67
135912,67
201750,67
58522,67
40984,67
137680,67
329107,67
53423,67
34351,67
21700,67
14065,67
209010,67
396477,67
142404,67
44124,67
47948,67
8427,67
12659,67
29902,67
39932,67
137399,67
35026,67
45804,67
16189,67
44065,67
11714,67
152686,67
5541,67
16624,67
268513,67
24530,67
215746,67
196742,67
51444,67
328269,67
397283,67
15102,67
43148,67
31106,67
204679,67
35263,67
56209,67
23104,67
17685,67
50102,67
23114,67
36730,67
59713,67
51548,66
197875,66
53758,66
56990,66
55947,66
197907,66
34887,66
21314,66
209281,66
36930,66
11840,66
47617,66
31782,66
11078,66
37219,66
9927,66
20598,66
39474,66
37645,66
64434,66
142146,66
198696,66
200187,66
56624,66
16941,66
262812,66
131279,66
13919,66
271860,66
49474,66
48441,66
31097,66
200978,66
15475,66
12643,66
36843,66
56391,66
61354,66
216313,66
328270,66
25465,66
23516,66
23423,66
58302,66
140004,66
3280,66
23902,66
22535,66
401000,66
208675,66
9934,66
40628,66
46215,66
395955,66
199441,66
397732,66
17235,66
53231,66
215672,66
209428,66
262893,66
24069,66
33167,66
63996,66
59245,66
8720,65
48589,65
26517,65
32224,65
7016,65
57694,65
20963,65
26863,65
26159,65
17073,65
57118,65
207731,65
58057,65
27324,65
18420,65
51464,65
205739,65
12046,65
30372,65
208349,65
207446,65
38750,65
35025,65
25496,65
28960,65
35297,65
197046,65
17670,65
138959,65
17001,65
44327,65
40285,65
206576,65
197954,65
26217,65
199889,65
132599,65
200735,65
23188,65
21054,65
203391,65
13178,65
214041,65
58436,65
10357,65
57974,65
36461,65
39175,65
206153,65
8831,65
21230,65
200446,65
48407,65
10569,65
47427,65
45054,65
60456,65
44797,65
51076,65
41038,65
11827,65
59165,65
208492,65
38534,65
17420,65
54579,65
30667,65
2900,65
60909,65
42120,65
6481,65
17011,65
12153,65
37168,65
139049,65
43191,65
39034,65
262773,65
30855,65
38881,65
56707,65
58185,65
207369,65
214271,65
27192,65
61310,65
43028,65
200784,65
262168,65
207594,64
17350,64
201621,64
210184,64
208905,64
397307,64
267748,64
24812,64
20965,64
27806,64
199319,64
53086,64
41820,64
50163,64
197275,64
40773,64
399313,64
203544,64
204203,64
26817,64
22594,64
44080,64
22197,64
49552,64
140716,64
29721,64
35894,64
20718,64
199334,64
15250,64
197660,64
30833,64
136574,64
206589,64
133275,64
39095,64
41848,64
142616,64
268226,64
7265,64
56650,64
48885,64
22926,64
11221,64
197912,64
61091,64
64089,64
59871,64
198467,64
1975,64
149359,64
38896,64
151855,64
61418,64
264220,64
14174,64
16568,64
56835,64
49813,64
57473,64
54840,64
20643,64
17088,64
215594,64
200863,64
203352,64
203118,64
205975,64
42676,64
29975,64
58261,64
140666,64
48451,64
7438,64
26123,64
16773,64
14733,64
49868,64
393359,64
44217,64
16900,64
4857,64
28378,64
62004,64
57918,64
262989,64
50625,64
48368,64
203491,64
30938,64
198408,64
201962,64
139065,64
18621,63
44208,63
47515,63
6711,63
48109,63
14539,63
44442,63
40222,63
58144,63
14843,63
8046,63
38965,63
272166,63
35047,63
40449,63
400909,63
207453,63
135872,63
302,63
59693,63
262222,63
140165,63
199713,63
134163,63
198935,63
23038,63
133803,63
265280,63
56863,63
399448,63
47623,63
51326,63
213644,63
327716,63
48364,63
48438,63
21945,63
204488,63
43533,63
138773,63
52444,63
131476,63
11062,63
46572,63
133120,63
34241,63
27813,63
39050,63
23181,63
62113,63
25523,63
199677,63
12342,63
262328,63
59993,63
32575,63
6535,63
16595,63
20340,63
150694,63
150315,63
39089,63
398866,63
56695,63
208137,63
207051,63
60223,63
25826,63
6140,63
131627,63
207872,63
16049,63
24626,63
36864,63
32953,63
204567,63
12789,63
262517,63
197881,63
20126,63
35170,62
28150,62
201862,62
213080,62
51927,62
38248,62
6648,62
29286,62
4208,62
58350,62
36508,62
140426,62
215035,62
41134,62
29074,62
196892,62
400153,62
41191,62
22334,62
43059,62
10302,62
29258,62
6,62
27902,62
41752,62
8659,62
48565,62
207249,62
32256,62
263644,62
199483,62
39767,62
47118,62
54841,62
50179,62
269463,62
34724,62
14187,62
200154,62
42500,62
56806,62
20875,62
49558,62
8878,62
208495,62
41437,62
40948,62
51883,62
394205,62
1746,62
150636,62
59584,62
11135,62
8059,62
393968,62
2831,62
132165,62
61038,62
199117,62
15457,62
17192,62
203901,62
10745,62
29330,62
13326,62
52203,62
136197,62
131623,62
37143,62
328548,62
215873,62
202032,62
26288,62
141825,62
135524,62
23752,62
206418,62
7403,62
10183,62
33085,62
29316,62
39419,62
21355,62
140031,62
57488,62
24823,62
211439,62
136094,62
48095,62
6707,62
210554,62
17996,62
64300,61
199565,61
24608,61
28502,61
394742,61
50213,61
265005,61
3512,61
34387,61
50858,61
64482,61
12161,61
32100,61
20167,61
10700,61
20504,61
393905,61
34398,61
25695,61
58308,61
9052,61
39604,61
22089,61
203618,61
40995,61
41847,61
398090,61
24110,61
19142,61
32368,61
44622,61
203777,61
132923,61
62565,61
40457,61
206723,61
36315,61
60943,61
43235,61
18051,61
21976,61
207676,61
202626,61
216074,61
18117,61
22608,61
16874,61
34744,61
29128,61
14999,61
40593,61
215140,61
31423,61
211623,61
33069,61
208370,61
199298,61
10583,61
7219,61
3324,61
34045,61
393467,61
61964,61
13690,61
10208,61
32165,61
28111,61
52318,61
34837,61
210500,61
36982,61
52965,61
266820,61
12619,61
197623,61
51806,61
149136,61
18827,61
197383,61
20658,61
43404,61
212079,61
266769,61
6141,61
139490,61
44219,61
12428,61
41878,61
30377,61
399693,61
35654,61
141416,61
42686,61
34191,61
57701,61
43668,61
393330,61
41183,61
209330,61
22085,61
50090,61
197449,61
19422,61
15042,61
39265,60
58097,60
6579,60
27683,60
21096,60
213229,60
209179,60
34049,60
37187,60
204832,60
138322,60
62179,60
20312,60
200567,60
210317,60
43919,60
51519,60
204391,60
51309,60
49020,60
26072,60
11061,60
203647,60
132768,60
3734,60
50807,60
34514,60
30986,60
51053,60
42916,60
207015,60
29161,60
35469,60
269432,60
5764,60
57773,60
58219,60
20338,60
22168,60
153042,60
17747,60
197859,60
40425,60
38742,60
38502,60
209323,60
271957,60
39875,60
400817,60
56609,60
197824,60
197042,60
132826,60
4270,60
29596,60
132394,60
19988,60
20128,60
42059,60
39311,60
43987,60
36394,60
40748,60
399296,60
20264,60
205311,60
44645,60
396338,60
31662,60
328544,60
9306,60
64472,60
401178,60
201188,60
48916,60
214423,60
40464,60
39636,60
214628,60
205366,60
23249,60
11046,60
9809,60
140985,60
30334,60
23497,60
212374,60
394752,60
11870,60
27200,60
36004,60
46814,59
150838,59
45376,59
39396,59
393437,59
49605,59
201080,59
137352,59
26967,59
214505,59
26809,59
21904,59
42536,59
198904,59
12044,59
34896,59
7314,59
133695,59
48131,59
199456,59
59109,59
39083,59
19739,59
196691,59
14252,59
13996,59
12730,59
138640,59
206662,59
24033,59
14746,59
5500,59
198854,59
214700,59
16256,59
45887,59
212138,59
399844,59
33725,59
202210,59
15683,59
49572,59
213241,59
26938,59
41794,59
26292,59
53873,59
30857,59
265567,59
400897,59
48720,59
210626,59
55486,59
12716,59
38053,59
40321,59
204928,59
36687,59
64447,59
198641,59
149877,59
200599,59
36728,59
199496,59
401539,59
21191,59
47156,59
14929,59
50977,59
37649,59
25679,59
206063,59
34193,59
62270,59
395846,59
57651,59
203755,59
49121,59
39264,59
135980,59
6867,59
53808,59
199403,59
141470,59
203592,59
153619,59
35457,59
30438,59
36968,59
21622,59
133092,59
3250,59
400136,59
40430,59
397720,59
61324,59
149847,58
139037,58
214867,58
197649,58
28665,58
52866,58
56449,58
33983,58
328066,58
200112,58
60793,58
142605,58
28847,58
200941,58
204140,58
47956,58
12403,58
52290,58
206523,58
48601,58
59577,58
39578,58
201947,58
204242,58
201661,58
10448,58
54930,58
58703,58
6621,58
58610,58
209872,58
1633,58
136429,58
31512,58
31126,58
262361,58
49081,58
33824,58
401362,58
49584,58
208799,58
51973,58
44053,58
14523,58
28357,58
9234,58
53684,58
28153,58
39382,58
140631,58
197519,58
263579,58
395717,58
201503,58
50167,58
46476,58
263656,58
62102,58
207471,58
51005,58
204731,58
213404,58
56364,58
211417,58
205468,58
18356,58
15798,58
397880,58
40146,58
6368,58
197394,58
393731,58
47954,58
35265,58
51331,58
211275,58
63311,58
60580,58
37387,58
49350,58
263265,58
205452,58
200460,58
59521,57
397976,57
30309,57
132255,57
13026,57
48904,57
44968,57
56373,57
61308,57
28009,57
63407,57
56377,57
1348,57
33839,57
397260,57
42539,57
208975,57
54672,57
43580,57
61205,57
328106,57
10721,57
21788,57
209590,57
201367,57
199218,57
13138,57
53593,57
49254,57
28670,57
216322,57
28743,57
401483,57
49641,57
327907,57
38394,57
265973,57
152699,57
59043,57
210649,57
32093,57
212177,57
13895,57
399651,57
132252,57
328972,57
50009,57
215445,57
27800,57
35038,57
202703,57
17166,57
28334,57
214876,57
397056,57
31725,57
39618,57
27717,57
46786,57
4711,57
263157,57
43516,57
48842,57
30877,57
32156,57
44485,57
63646,57
30187,57
204650,57
393632,57
40999,57
201736,57
58446,57
39536,57
49583,57
51822,57
3218,57
212733,57
23532,57
47213,57
31841,57
59472,57
48187,57
40138,57
58698,57
51581,57
61068,57
139008,57
22343,57
25717,57
269675,57
136618,57
18500,57
48906,57
39540,57
33835,57
44300,57
41360,57
2134,57
262316,56
28836,56
28270,56
207239,56
39886,56
134555,56
32508,56
55900,56
63735,56
393726,56
43267,56
9543,56
37119,56
32546,56
49804,56
267179,56
14673,56
24286,56
45385,56
397602,56
133676,56
203667,56
265527,56
208372,56
25528,56
201455,56
135943,56
31049,56
262476,56
201949,56
214570,56
212944,56
4723,56
31435,56
212910,56
197119,56
42072,56
207545,56
270601,56
